1_F_COD_P;1_F_COD_M;ID_MUNICIPIO;ID_UNGS;ID_UTPMP;1_FECHAC;1_ENC_CARGA;1_ENC_REPP;2_PARTIDO;2_LOC;2_NBARRIO_OF;2_NBARRIO_A1;2_NBARRIO_A2;2_AÑO;2_SUP_HA;2_CANT_FLIA;2_TIPO_BARRIO;2_OBS_DUDOSOS;2_TIPO_DUD;2_JUD;2_DIREC;2_REF_BARRIO;UI1;UI1_NUM_PROV;UI1_NUM_DEF;UI1_NEXP;4_E_LIBRE;4_EQUIP_US-H;4_EQUIP_JI;4_EQUIP_EP;4_EQUIP_ES;4_EQUIP_COM;4_EQUIP_ZOOM;4_EQUIP_O;4_TP_COLE;4_TP_FFCC;4_TP_REM-COM;4_ISU_EEMI;4_ISU_EEMC;4_ISU_APUB;4_ISU_AC;4_ISU_AP;4_ISU_RC;4_ISU_EXC;4_ISU_GAS;4_ISU_PAV;4_ISU_CC;4_ISU_PLUV;4_ISU_RR;4_ORG_PART;4_CONT_REF_N;4_CONT_REF_T;4_SAMB_SPROB;4_SAMB_RE;4_SAMB_INUN;4_SAMB_TFERROV;4_SAMB_CSIR;4_SAMB_CIND;4_SAMB_SD;4_SITU_AMB_O;UI3_INF_URB;UI3_INF_URB_FECHA;UI3_CENSO;UI3_CENSO_FECHA;5_PROC_REG;5_ENC_LEG_D2225/95;5_ENC_LEG_D4686/96;5_ENC_LEG_D815/89;5_ENC_LEG_L243374;5_ENC_LEG_L23073;5_ENC_LEG_EXP;5_ENC_LEG_EXP_NUM;5_ENC_LEG_O;5_AI;5_AIPUB_IVIV;5_AIPUB_INF;5_AIPUB_EQUIP;5_ANT_IPUB_O;5_ORG_INAC;5_ORG_INAPROV;5_ORG_INAMUN;5_ORG_IPROG;5_ORG_IFECHA;UI4_PLANO;UI4_PFECHA;UI4_CIRC10;UI4_GEO_PART;UI4_GEO_NUM;UI4_GEO_AÑO;UI4_REG_LEG;UI4_REG_FOLIO;UI4_REG_FECHA;UI4_EPR;UI4_REG_14449;E_REV;Recorridos de la subsecretaría (fecha);OBSERVACIONES;ID_FOLIO;ESTADO
136;0026;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;Pachamama;;;1994;2,67;73;Asentamiento precario;;;Sin dato;Tabare, Santos Vega, Horacio Quiroga, Miguel Caminos;sin dato;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;Cobertura total;inexistente;Cobertura parcial;inexistente;Cobertura total;inexistente;Sin dato;Cobertura parcial;Cobertura parcial;inexistente;inexistente;Cobertura total;;;;Si;No;No;No;No;No;No;;;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;Vivienda=Flia/ Agua - T. Comunitario;1360026;Notificacion
136;0027;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;Rocío del Cielo;;;1988;1,31;24;Asentamiento precario;;;Sin dato;Zorrilla de San Martín, Carlos Reyles, Tabaré y Santo Vega;sin dato;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;Cobertura total;inexistente;Cobertura parcial;inexistente;Cobertura total;inexistente;Sin dato;inexistente;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura total;;;;Si;No;No;No;No;No;No;;;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;Vivienda=Flia/ Agua - Motor / hay equipamientos no se identifica que es;1360027;Notificacion
136;0028;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;San Gabriel;;;1990;0,34;6;Asentamiento precario;;;Sin dato;Patagonia, San Isidro, Corro, Emilio Grecco;sin dato;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;Cobertura total;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;Sin dato;Cobertura total;Cobertura total;Cobertura total;Cobertura total;Cobertura total;;;;Si;No;No;No;No;No;No;;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;Vivienda=Flia / Agua -  Motor / ;1360028;Notificacion
136;0029;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;Santa Rita;;;1988;2,49;45;Asentamiento precario;;;sin dato;Tabare, Santos Vega, Miguel Caminos, Zorrilla de San Martin;sin dato;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;Cobertura total;inexistente;Cobertura parcial;inexistente;Cobertura total;inexistente;Sin dato;inexistente;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura total;;;;Si;No;No;No;No;No;No;;Si;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Si;13306;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;Vivienda=Flia / Agua -Motor/T.Comunitario;1360029;Notificacion
136;0030;;;;04/11/2014;SSTUV;sin dato;Ituzaingo;;Vecinos de Udaondo;;;decada del 90;0,71;26;Asentamiento precario;;;Sin dato;Tabare, del Gato, Chimbora, Ignacio Alsina;sin dato;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura parcial;Sin dato;Cobertura parcial;inexistente;Sin dato;inexistente;Sin dato;inexistente;Cobertura total;Cobertura parcial;Cobertura parcial;Cobertura total;;;;Si;No;No;No;No;No;No;;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;1360030;Notificacion
136;0031;;;;04/11/2014;SSTUV;sin dato;Ituzaingo;;Videla;;;decada del 90 o anterior;1,20;32;Otro;Asentamiento Precario;Asentamiento consolidado;Sin dato;Int. Carlos Ratti, Lisando de la Torre Manuel Medina, Cte. Peredo, Aguas Buenas;sin dato;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;Sin dato;sin dato;;;;;;;;;;;;;;;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;;1360031;No corresponde inscripcion
136;0032;;;;04/11/2014;SSTUV;sin dato;Ituzaingo;;Zapatero;;;decada del 90 o anterior;0,94;32;Otro;Asentamiento Precario;Asentamiento consolidado;Sin dato;Federico leloi,de las Nazarenas, Jacaranda, Hinojo;sin dato;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;Sin dato;sin dato;;;;;;;;;;;;;;;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;;1360032;No corresponde inscripcion
136;0033;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;Martín Rodriguez;;;1985;0,84;6;Otro;Asentamiento Precario-Consolidado;Menor a la unidad minima (10 habitantes, 0,25 hectareas);Sin dato;Niceto Vega, El Tordo, Fernando Fader, Salvador Cetra;sin dato;No corresponde inscripción;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;Cobertura total;inexistente;Sin dato;inexistente;Cobertura total;Sin dato;Sin dato;inexistente;Cobertura total;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;no reune condiciones de inscripción;;Vivienda=Flia/ Agua - Motor;1360033;No corresponde inscripcion
136;0034;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;10 de Noviembre;;;1990;0,09;4;Otro;Villa;Menor a la unidad minima (10 habitantes, 0,25 hectareas);Sin dato;La Pialada, El Cojinillo, 10 de Noviembre, de las Caronas;sin dato;No corresponde inscripción;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;Cobertura total;inexistente;Sin dato;inexistente;Cobertura total;Sin dato;Sin dato;Cobertura parcial;Cobertura total;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;no reune condiciones de inscripción;;Vivienda=Flia / Agua - Motor;1360034;No corresponde inscripcion
136;0035;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;La Isabella;;;1985;0,09;4;Otro;Asentamiento Precario;Menor a la unidad minima (10 habitantes, 0,25 hectareas);Sin dato;La Isabela, Juan Garcia, La Pampa, Emilio Frers;sin dato;No corresponde inscripción;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;Cobertura total;inexistente;Sin dato;inexistente;Cobertura total;Sin dato;Sin dato;inexistente;inexistente;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;no reune condiciones de inscripción;;;1360035;No corresponde inscripcion
136;0036;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;Ipaguirre;;;1988;1,31;10;Otro;Villa;Informalidad dispersa;Sin dato;Gral. Villegas, Gral. M. Pintos, Cesario B. Quiros, Gral. Espejo;sin dato;Inscripción provisoria;;;;Si;Próximo al barrio;Dentro del barrio;Dentro del barrio;Dentro del barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;Cobertura total;inexistente;Sin dato;inexistente;Cobertura total;inexistente;Sin dato;inexistente;Cobertura total;Cobertura total;Cobertura total;Cobertura total;;;;Si;No;No;No;No;No;No;;;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;Vivienda=Flia / Agua - T. Comunitario;1360036;Notificacion
136;0037;;;;01/09/2014;UNGS-SSTUV;sin dato;Ituzaingo;;El Porvenir;;;1990;0,54;24;Otro;Asentamiento precario;Informalidad dispersa;Sin dato;Patagonia, San Isidro, Republica del Salvador, Haiti;sin dato;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura total;inexistente;Sin dato;inexistente;Cobertura total;inexistente;Sin dato;inexistente;inexistente;Sin dato;Sin dato;Sin dato;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;Vivienda=Flia / Agua - Motor;1360037;Notificacion
136;0040;;;;01/09/2014;SSTUV;sin dato;Ituzaingo;;Martin Castro & Los Recuerdos;;;0;0,00;;Caso dudoso;;Conjunto habitacional con problemas dominiales;;Martin Castro, Santos Vega, Los Recuerdos, Jose Hernandez;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;;70 viviendas;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;;1360040;No corresponde inscripcion
136;0041;;;;01/09/2014;SSTUV;sin dato;Ituzaingo;;San Isidro & Portugal;;;0;0,00;;Caso dudoso;;Conjunto habitacional con problemas dominiales;;San Isidro, Cnel. Pringles, Portugal y Ecuador;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;;PRO-CASA;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;;1360041;No corresponde inscripcion
074;0001;1;;147;11/09/2014;UNGS;sin dato;Moreno;;Aberasturi;San Carlos ;;2000;8,58;185;Asentamiento precario;;;Sin dato;Peru- Gutierrez- Arroyo Las Catonas- S/N;;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Cobertura total;Cobertura total;Cobertura parcial;Cobertura total;inexistente;inexistente;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura total;sin datos;sin datos;sin dato;No;Si;No;No;Si;No;No;No;Si;26/10/2011;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;No;Si;Si;Si;Cloaca DIPAC Catonas 1 (Ejecutado) parte no tiene servicio/ Red de agua, cloaca, desagües pluviales superficiales, red vial, eléctrica y alumbrado público, veredas, contenedores domiciliarios, parquización, arbolado y plaza. Infraestructura privada: Desagües pluviales domiciliarios. Equipamieto comunitario: Sede de organización social. Obras complementarias: Nexo de cloacal, pozo de bombeo cloacal, perforación para abastecimiento de agua, desagüe pluvial por conducto, puentes peatonales y alcantarillado.;Si;Sin dato;Sin dato;PROMEBA;sin dato;;;;;;;;;;;;a foliar;;;0740001;Notificacion
074;0002;2;;1025;11/09/2014;UNGS;sin dato;Moreno;;Atalaya;;;2009;43,50;190;Asentamiento precario;;;Sin dato;Sivori- Arenales- Gral Luis Maria Campos- San Nicolas- Ambrossetti- Santa Cruz;;Inscripción provisoria;;;;Si;Distante > 1 km;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Sin dato;Distante > 1 km;Sin dato;inexistente;Sin dato;Cobertura total;inexistente;Sin dato;inexistente;Sin dato;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;No;No;No;No;Si;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Si;No;Si;Plaza Municipal;Si;No;Si;"Programa Federal de Emergencia Habitacional ""Techo Y Trabajo""";decada del 2000;;;;;;;;;;;;a foliar;;;0740002;Notificacion
074;0003;3;;1413;11/09/2014;UNGS;sin dato;Moreno;Paso del Rey;Las Catonas;;;2008;1,21;46;Asentamiento precario;;;Sin dato;Ingenieros Jose, Origone Manuel, Arroyo;Frente al Complejo Habitacional Las Catonas;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Sin dato;inexistente;Cobertura total;Cobertura total;inexistente;Cobertura total;Cobertura total;inexistente;Sin dato;Cobertura total;sin datos;sin datos;sin dato;No;No;No;No;Si;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;No;Si;No;Cloacas con servicio/Concreto asfáltico sin cordón;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740003;Notificacion
074;0004;4;;;11/09/2014;UNGS;sin dato;Moreno;;El Quijote;;;2005;8,78;230;Asentamiento precario;;;Sin dato;San Fernando Av. , Almafuerte, Curapaligue, Lorenzini Carola;;Inscripción provisoria;;;;No;Distante > 1 km;Distante > 1 km;Distante > 1 km;Distante > 1 km;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura parcial;Sin dato;Cobertura total;inexistente;Cobertura parcial;inexistente;Sin dato;inexistente;Cobertura parcial;inexistente;inexistente;Cobertura total;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Si;Sin dato;Sin dato;;Si;No;No;"Programa Federal de Emergencia Habitacional ""Techo Y Trabajo""";decada del 2000;;;;;;;;;;;;a foliar;;;0740004;Notificacion
074;0005;5;;;11/09/2014;UNGS;sin dato;Moreno;;Guemes;;;2013;0,25;9;Asentamiento precario;;;Sin dato;Cañada de Alvarez, Concepcion, Chiloe, Baradero;;Inscripción provisoria;;;;No;Distante > 1 km;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Sin dato;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;inexistente;sin datos;sin datos;sin dato;No;No;No;No;Si;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;No;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740005;Notificacion
074;0006;6;;124;11/09/2014;UNGS;sin dato;Moreno;;Nuevo Indaburu;Lomas;Ampliacion Juan Domingo Peron;2009;12,00;235;Asentamiento precario;;;Sin dato;Marques- Storni- Ricardo Rojas- Arroyo;;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Sin dato;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;No;No;No;No;Si;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Si;12143;;;No;Si;No;Area a servir red cloacal a Planta Las Catonas Etapa I y II. Una Parte muy pequeña se encuentra afectada;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740006;Notificacion
074;0007;7;;1417;11/09/2014;UNGS;sin dato;Moreno;;La Portena;;;2012;13,50;216;Asentamiento precario;;;Sin dato;Guido Spano- Salgueiro- Perez Bulnes- Saavedra;;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Sin dato;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;No;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740007;Notificacion
074;0008;8;34;129;11/09/2014;UNGS;sin dato;Moreno;;Seminario;;;2012;1,85;94;Asentamiento precario;;;Sin dato;Estados Unidos- Lola Mora Carriego- Roldan;;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;inexistente;Cobertura parcial;Cobertura parcial;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Cobertura parcial;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;No;No;No;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740008;Notificacion
074;0009;9;;;11/09/2014;UNGS;sin dato;Moreno;;9 de Julio;;;2012;1,01;26;Asentamiento precario;;;Sin dato;Laferrere, Ricardo Rojas, Estanislao del Campo;;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Sin dato;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;se corrio al Sur (parcela vacia);0740009;Notificacion
074;0010;10;;;11/09/2014;UNGS;sin dato;Moreno;;Las Canillitas;;;2005;4,00;88;Asentamiento precario;;;Sin dato;Rojas Ricardo, Lola Mora, Varela Florencio, Estanislao del Campo;;Inscripción provisoria;;;;Si;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura parcial;Sin dato;Cobertura total;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Cobertura total;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Sin dato;Sin dato;;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740010;Notificacion
074;0011;11;;152;11/09/2014;UNGS;sin dato;Moreno;;Manzanares;;;2005;9,06;78;Asentamiento precario;;;Sin dato;Alvarez Thomas Ignacio, Moreno Mariano, Fragata Sarmiento, Ibera;;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Distante > 1 km;Distante > 1 km;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura parcial;Sin dato;Sin dato;Cobertura parcial;Cobertura parcial;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Cobertura total;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Si;Sin dato;Obra San Carlos - Aberasturi (Parte del asentamiento no tiene servicio);Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740011;Notificacion
074;0012;12;;;11/09/2014;UNGS;sin dato;Moreno;;Los Mirasoles;;;2011;0,28;12;Asentamiento precario;;;Sin dato;España, Lacroze Federico, Montgolfier;;Inscripción provisoria;;;;No;Distante > 1 km;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Cobertura total;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Si;Sin dato;Area a servir red cloacal a Planta Las Catonas Etapa I y II;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740012;Notificacion
074;0013;13;17;;11/09/2014;UNGS;sin dato;Moreno;;Los Paraisos II;;;decada del 90;1,41;56;Asentamiento precario;;;Sin dato;Aguado Alejandro Maria de Marquez, Peru, Solon, Zanjón;;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura parcial;Sin dato;Cobertura total;inexistente;Cobertura total;Cobertura parcial;Cobertura parcial;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;No;No;No;No;Si;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Si;Sin dato;Cloaca DIPAC Catonas 1 (Ejecutado);Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740013;Notificacion
074;0014;14;;;11/09/2014;UNGS;sin dato;Moreno;;Marilo;;;2006;1,58;51;Asentamiento precario;;;Sin dato;Quintana, El Ceibo, Lincoln, Triunvirato;;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;Cobertura parcial;Sin dato;Sin dato;inexistente;Cobertura total;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Cobertura total;sin datos;sin datos;sin dato;No;Si;No;Si;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Sin dato;Sin dato;Area a servir red cloacal a Planta Las Catonas Etapa I y II;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740014;Notificacion
074;0015;15;;;11/09/2014;UNGS;sin dato;Moreno;;Parque San Carlos;;;2012;2,58;57;Asentamiento precario;;;Sin dato;Tito Livio, Gualeguay, Diario La Nacion, Gualegaychú;;Inscripción provisoria;;;;No;Próximo al barrio;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Próximo al barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Cobertura parcial;Cobertura parcial;Cobertura parcial;inexistente;Cobertura total;inexistente;Cobertura parcial;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;Si;No;No;No;No;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Si;Sin dato;175 lotes con servicio Parque San Carlos, barrio que contiene el asentamiento;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740015;Notificacion
074;0016;16;;;11/09/2014;UNGS;sin dato;Moreno;;Pages;;;2006;1,26;24;Asentamiento precario;;;Sin dato;Defensa, Virgen de Lujan, Nestor Kirchner.;;Inscripción provisoria;;;;No;Distante > 1 km;Distante > 1 km;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Distante > 1 km;Sin dato;inexistente;Sin dato;Cobertura total;Cobertura parcial;Cobertura parcial;inexistente;Cobertura total;inexistente;inexistente;inexistente;inexistente;Sin dato;sin datos;sin datos;sin dato;No;No;No;No;Si;No;No;No;No;;;;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;No;;;;Sin dato;Si;Sin dato;Colector Principal Planta Catonas  - Etapa I (Ejecutado);Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;a foliar;;;0740016;Notificacion
